City,Vehicle Type,Weather,Economic Condition,Day Of Week,Hour Of Day,Speed,Is Peak Hour,Random Event Occurred,Energy Consumption,Traffic Density
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,23,38.5627,0,0,30.8502,0.1134
TechHaven,Drone,Electromagnetic Storm,Recession,Wednesday,16,78.6063,0,0,47.0133,0.1365
Ecoopolis,Car,Snowy,Stable,Tuesday,10,41.6113,0,0,41.6113,0.2038
SolarisVille,Flying Car,Clear,Recession,Monday,6,125.6387,0,0,150.7665,0.114
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Tuesday,21,23.9238,0,0,21.2656,0.2256
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Friday,15,26.3103,0,0,21.0483,0.2235
Neuroburg,Drone,Clear,Recession,Wednesday,3,46.4409,0,0,26.3869,0.0622
Neuroburg,Autonomous Vehicle,Clear,Booming,Monday,13,48.7035,0,0,44.2759,0.078
SolarisVille,Autonomous Vehicle,Clear,Recession,Saturday,5,55.0258,0,0,44.0207,0.3694
AquaCity,Drone,Clear,Recession,Friday,2,66.4827,0,0,33.2414,0.1982
TechHaven,Autonomous Vehicle,Rainy,Stable,Thursday,12,17.6496,0,0,16.8896,0.2426
AquaCity,Autonomous Vehicle,Snowy,Stable,Tuesday,6,46.3042,0,0,37.0433,0.3486
Neuroburg,Drone,Solar Flare,Stable,Sunday,20,113.3055,0,0,64.3781,0.0679
AquaCity,Autonomous Vehicle,Rainy,Recession,Wednesday,10,47.3015,0,0,37.8412,0.1219
MetropolisX,Autonomous Vehicle,Rainy,Recession,Thursday,9,74.9604,0,0,71.7325,0.2777
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Monday,0,90.0723,0,0,72.0578,0.1118
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Wednesday,14,79.4874,0,0,100.3628,0.2468
Neuroburg,Autonomous Vehicle,Snowy,Booming,Monday,19,85.9366,0,0,70.2872,0.0646
TechHaven,Drone,Clear,Booming,Tuesday,19,75.7039,0,1,43.0136,0.273
SolarisVille,Autonomous Vehicle,Snowy,Stable,Sunday,23,31.9978,0,0,25.5983,0.2941
MetropolisX,Autonomous Vehicle,Rainy,Recession,Thursday,13,86.3334,0,0,82.6157,0.1816
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Sunday,12,36.9568,1,0,26.8776,0.0805
TechHaven,Autonomous Vehicle,Clear,Recession,Thursday,4,101.5673,0,0,92.3339,0.0753
TechHaven,Car,Clear,Recession,Monday,5,22.1397,0,0,25.1588,0.1696
Neuroburg,Autonomous Vehicle,Rainy,Stable,Saturday,1,62.5066,0,0,59.8149,0.0728
TechHaven,Autonomous Vehicle,Snowy,Booming,Tuesday,21,62.5857,0,0,55.4543,0.1606
AquaCity,Drone,Electromagnetic Storm,Recession,Sunday,6,103.1075,0,0,57.282,0.2396
Ecoopolis,Car,Electromagnetic Storm,Recession,Thursday,8,84.48,1,0,89.9191,0.1594
Neuroburg,Drone,Rainy,Booming,Saturday,14,65.5967,1,0,31.386,0.1163
Ecoopolis,Autonomous Vehicle,Solar Flare,Booming,Wednesday,23,37.1783,0,0,29.7426,0.1692
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Thursday,2,97.3724,0,0,77.898,0.0732
Ecoopolis,Autonomous Vehicle,Snowy,Recession,Thursday,7,24.3024,1,0,19.4419,0.1301
Neuroburg,Autonomous Vehicle,Clear,Stable,Sunday,12,84.2231,1,0,61.2532,0.152
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Friday,9,71.1365,0,0,56.9092,0.0909
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Saturday,23,86.4,0,0,74.6034,0.2173
TechHaven,Autonomous Vehicle,Rainy,Recession,Tuesday,16,24.9102,0,0,23.8375,0.0658
SolarisVille,Autonomous Vehicle,Clear,Recession,Wednesday,15,100.7214,0,0,80.5771,0.1495
Ecoopolis,Flying Car,Solar Flare,Booming,Thursday,4,53.0949,0,0,63.7139,0.2695
Ecoopolis,Autonomous Vehicle,Clear,Recession,Thursday,17,84.48,1,0,92.7453,0.0638
Neuroburg,Drone,Snowy,Recession,Sunday,3,60.2071,0,0,36.009,0.0729
TechHaven,Autonomous Vehicle,Clear,Stable,Wednesday,12,44.8616,0,0,40.7833,0.2616
Ecoopolis,Autonomous Vehicle,Solar Flare,Booming,Friday,3,67.1767,0,0,53.7414,0.2299
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Friday,5,95.04,0,0,86.6529,0.1656
Neuroburg,Drone,Rainy,Stable,Friday,5,24.1331,0,0,14.4337,0.0961
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Monday,16,77.7345,0,0,70.6677,0.1141
Ecoopolis,Drone,Clear,Recession,Friday,19,58.6208,0,0,29.3104,0.0602
TechHaven,Drone,Solar Flare,Recession,Tuesday,0,78.2384,0,0,44.4537,0.0931
TechHaven,Autonomous Vehicle,Snowy,Stable,Friday,17,40.7825,1,0,31.221,0.1759
SolarisVille,Car,Snowy,Recession,Saturday,16,110.8519,0,0,110.8519,0.1606
Ecoopolis,Drone,Clear,Stable,Wednesday,16,96.0,0,0,52.7032,0.1611
Neuroburg,Car,Snowy,Stable,Sunday,0,49.3854,0,0,59.0735,0.1212
AquaCity,Flying Car,Clear,Recession,Saturday,14,88.5087,1,0,106.2105,0.2064
AquaCity,Flying Car,Rainy,Recession,Monday,0,14.3614,0,0,17.2337,0.2085
MetropolisX,Drone,Solar Flare,Recession,Friday,2,39.1365,0,0,22.2367,0.155
TechHaven,Drone,Electromagnetic Storm,Booming,Thursday,23,56.2742,0,0,33.6568,0.2822
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,14,21.1022,0,0,20.1935,0.2321
TechHaven,Autonomous Vehicle,Clear,Booming,Monday,21,60.7093,0,0,51.1021,0.1674
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Wednesday,5,42.6933,0,0,38.8121,0.0793
SolarisVille,Autonomous Vehicle,Solar Flare,Stable,Sunday,9,73.0433,0,0,58.4346,0.1681
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Tuesday,21,26.3852,0,0,23.3787,0.2276
AquaCity,Autonomous Vehicle,Solar Flare,Recession,Friday,18,51.8087,1,0,46.0521,0.2031
TechHaven,Drone,Rainy,Stable,Wednesday,20,30.6684,0,0,18.3424,0.1664
Neuroburg,Autonomous Vehicle,Clear,Booming,Saturday,22,99.2261,0,0,90.2056,0.0649
SolarisVille,Drone,Clear,Recession,Sunday,7,103.5183,0,0,51.7592,0.076
Ecoopolis,Drone,Snowy,Booming,Saturday,17,86.4,0,0,59.0357,0.2785
Neuroburg,Autonomous Vehicle,Snowy,Booming,Saturday,1,19.359,0,0,18.5253,0.0812
TechHaven,Drone,Solar Flare,Stable,Tuesday,0,54.0477,0,0,30.7089,0.2335
AquaCity,Flying Car,Rainy,Recession,Monday,11,51.2246,0,0,61.4695,0.0842
Ecoopolis,Autonomous Vehicle,Clear,Booming,Thursday,23,22.1263,0,0,22.1263,0.3372
MetropolisX,Autonomous Vehicle,Rainy,Recession,Sunday,16,116.4136,0,0,111.4005,0.0645
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Monday,10,113.5602,0,0,103.2365,0.0675
AquaCity,Flying Car,Solar Flare,Recession,Monday,4,32.4177,0,0,38.9012,0.3419
SolarisVille,Drone,Rainy,Booming,Thursday,5,58.7783,0,0,29.3891,0.292
Neuroburg,Autonomous Vehicle,Rainy,Booming,Sunday,9,39.817,0,0,38.1024,0.0854
SolarisVille,Autonomous Vehicle,Rainy,Recession,Thursday,5,103.5933,0,0,82.8747,0.0559
Neuroburg,Drone,Electromagnetic Storm,Recession,Friday,3,19.2447,0,0,11.51,0.0569
SolarisVille,Autonomous Vehicle,Rainy,Recession,Tuesday,22,74.8705,0,0,59.8964,0.1757
AquaCity,Drone,Rainy,Stable,Thursday,11,22.6058,0,0,11.3029,0.3751
TechHaven,Autonomous Vehicle,Snowy,Stable,Wednesday,19,67.0008,0,0,59.3663,0.1798
TechHaven,Autonomous Vehicle,Snowy,Booming,Tuesday,15,58.2249,0,0,55.7176,0.2365
Neuroburg,Autonomous Vehicle,Clear,Stable,Sunday,6,66.6767,0,0,60.6152,0.0907
Neuroburg,Drone,Clear,Stable,Wednesday,9,23.818,0,0,13.5329,0.1208
Neuroburg,Autonomous Vehicle,Clear,Booming,Wednesday,13,90.5,0,0,82.2728,0.0622
SolarisVille,Autonomous Vehicle,Snowy,Booming,Sunday,0,46.2944,0,0,37.0355,0.2988
AquaCity,Drone,Clear,Recession,Friday,18,40.147,1,0,20.0735,0.1292
AquaCity,Autonomous Vehicle,Rainy,Recession,Saturday,5,31.9772,0,0,25.5818,0.2743
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Sunday,9,93.9991,0,0,75.1993,0.1168
MetropolisX,Drone,Solar Flare,Recession,Sunday,2,24.6119,0,0,13.9841,0.1076
Ecoopolis,Autonomous Vehicle,Clear,Stable,Tuesday,10,88.8698,0,0,71.0958,0.1892
Ecoopolis,Drone,Electromagnetic Storm,Stable,Wednesday,23,44.6855,0,0,22.3428,0.2598
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Friday,14,35.7103,0,0,28.5682,0.0535
MetropolisX,Autonomous Vehicle,Rainy,Stable,Wednesday,5,11.8867,0,0,18.0552,0.2503
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Saturday,5,38.8042,0,0,35.2765,0.0879
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Wednesday,3,113.5636,0,0,103.2397,0.124
Ecoopolis,Flying Car,Rainy,Stable,Tuesday,21,38.7474,0,0,46.4968,0.3476
TechHaven,Autonomous Vehicle,Snowy,Booming,Thursday,20,40.311,0,0,55.809,0.1086
SolarisVille,Autonomous Vehicle,Rainy,Stable,Saturday,2,73.5913,0,0,58.873,0.2317
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Saturday,23,82.769,0,0,66.2152,0.2325
AquaCity,Car,Snowy,Recession,Wednesday,3,69.0969,0,0,69.0969,0.1689
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,15,50.5697,0,0,48.3921,0.1397
MetropolisX,Autonomous Vehicle,Clear,Recession,Friday,6,100.6505,0,0,91.5004,0.1237
Ecoopolis,Flying Car,Snowy,Booming,Tuesday,20,48.6233,0,0,58.348,0.1743
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Monday,2,62.7342,0,0,57.0311,0.0882
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Thursday,4,56.0353,0,0,50.9412,0.0545
TechHaven,Drone,Solar Flare,Recession,Monday,4,56.7488,0,0,44.7828,0.0714
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Wednesday,3,86.2673,0,0,78.4248,0.1351
AquaCity,Autonomous Vehicle,Solar Flare,Recession,Saturday,5,59.2198,0,0,47.3759,0.2294
SolarisVille,Drone,Rainy,Recession,Wednesday,4,30.8741,0,1,17.1523,0.2083
MetropolisX,Autonomous Vehicle,Solar Flare,Booming,Tuesday,22,27.1029,0,0,24.639,0.3713
SolarisVille,Autonomous Vehicle,Rainy,Stable,Thursday,21,16.5295,0,0,14.6929,0.3746
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Friday,21,84.6549,0,0,75.0088,0.2685
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Thursday,23,92.353,0,0,73.8824,0.1283
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,3,60.2538,0,0,57.6592,0.2831
TechHaven,Autonomous Vehicle,Clear,Recession,Friday,18,113.3974,1,0,76.3619,0.0673
SolarisVille,Autonomous Vehicle,Solar Flare,Stable,Tuesday,16,101.5777,0,0,81.2622,0.1059
Neuroburg,Autonomous Vehicle,Snowy,Recession,Tuesday,7,69.4062,1,0,53.134,0.0617
Ecoopolis,Autonomous Vehicle,Snowy,Recession,Friday,17,35.9809,1,0,28.7847,0.0604
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Monday,20,71.0859,0,0,62.9859,0.109
TechHaven,Autonomous Vehicle,Rainy,Recession,Saturday,23,20.1157,0,0,26.7354,0.1041
SolarisVille,Car,Solar Flare,Stable,Wednesday,20,69.0647,0,0,69.0647,0.1615
Neuroburg,Drone,Solar Flare,Stable,Wednesday,19,75.1152,0,0,42.6791,0.0935
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Friday,3,78.2406,0,0,74.8714,0.2634
SolarisVille,Car,Rainy,Stable,Tuesday,2,79.5909,0,1,79.5909,0.292
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Tuesday,12,24.0355,0,0,21.8504,0.0978
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Saturday,11,47.1742,0,0,42.8857,0.0755
Neuroburg,Autonomous Vehicle,Rainy,Booming,Saturday,15,53.6626,0,0,51.3518,0.0828
TechHaven,Autonomous Vehicle,Rainy,Recession,Saturday,12,55.2002,1,0,42.2586,0.0716
MetropolisX,Autonomous Vehicle,Clear,Recession,Saturday,15,78.5743,0,0,71.4312,0.2115
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Saturday,8,93.8449,0,0,89.8037,0.0654
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,12,60.313,0,0,57.7158,0.2762
Ecoopolis,Autonomous Vehicle,Snowy,Recession,Friday,0,28.1528,0,0,22.5222,0.0857
MetropolisX,Autonomous Vehicle,Clear,Recession,Friday,7,139.392,1,0,114.8578,0.2794
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Monday,14,86.4,0,0,70.6757,0.2041
Neuroburg,Car,Electromagnetic Storm,Stable,Tuesday,11,97.0066,0,1,116.0367,0.0768
MetropolisX,Autonomous Vehicle,Snowy,Stable,Wednesday,12,73.2557,0,0,70.1011,0.3759
TechHaven,Autonomous Vehicle,Rainy,Stable,Saturday,3,27.0017,0,0,35.8875,0.1933
Ecoopolis,Drone,Electromagnetic Storm,Stable,Sunday,7,96.0,0,0,58.0416,0.2683
Neuroburg,Autonomous Vehicle,Clear,Stable,Friday,11,103.5972,0,0,94.1793,0.0821
SolarisVille,Autonomous Vehicle,Snowy,Recession,Monday,8,89.3431,1,0,71.4744,0.0822
TechHaven,Flying Car,Snowy,Recession,Tuesday,17,51.3118,1,0,58.9227,0.0723
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Sunday,6,85.9922,0,0,78.1748,0.2623
TechHaven,Autonomous Vehicle,Snowy,Stable,Monday,0,90.0826,0,0,86.2034,0.1747
SolarisVille,Drone,Rainy,Recession,Tuesday,1,85.1433,0,0,42.5716,0.2287
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Sunday,7,31.2746,0,0,25.0197,0.3535
AquaCity,Drone,Electromagnetic Storm,Recession,Wednesday,21,21.2462,0,0,10.6231,0.1085
MetropolisX,Drone,Electromagnetic Storm,Recession,Thursday,16,85.9871,0,0,51.4277,0.1528
Neuroburg,Drone,Solar Flare,Stable,Thursday,12,64.2496,0,0,36.5054,0.0765
Ecoopolis,Car,Snowy,Stable,Sunday,18,70.7729,0,1,70.7729,0.2568
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Booming,Thursday,13,36.484,0,0,34.9129,0.3474
Ecoopolis,Autonomous Vehicle,Snowy,Recession,Tuesday,1,24.0131,0,0,19.2104,0.0795
Neuroburg,Autonomous Vehicle,Rainy,Booming,Sunday,5,19.5191,0,0,18.6786,0.0677
AquaCity,Autonomous Vehicle,Solar Flare,Recession,Saturday,11,108.9069,0,0,87.1255,0.1198
Ecoopolis,Drone,Solar Flare,Stable,Saturday,3,96.0,0,0,48.83,0.2284
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Recession,Monday,6,78.8854,0,0,63.1083,0.0866
SolarisVille,Autonomous Vehicle,Rainy,Recession,Friday,4,45.6776,0,0,36.5421,0.0766
Ecoopolis,Drone,Snowy,Booming,Thursday,2,86.4,0,0,47.8122,0.2213
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Wednesday,6,25.4648,0,0,20.3719,0.1233
TechHaven,Flying Car,Snowy,Recession,Sunday,9,17.852,0,0,25.6249,0.2081
TechHaven,Drone,Solar Flare,Recession,Friday,10,85.6059,0,0,48.6397,0.1248
Ecoopolis,Autonomous Vehicle,Solar Flare,Stable,Friday,4,18.555,0,0,14.844,0.2017
TechHaven,Autonomous Vehicle,Clear,Stable,Monday,14,53.3213,0,0,48.4739,0.213
Ecoopolis,Flying Car,Snowy,Stable,Friday,12,64.0941,0,0,76.913,0.1963
SolarisVille,Car,Solar Flare,Stable,Friday,11,23.339,0,0,23.339,0.23
MetropolisX,Autonomous Vehicle,Rainy,Booming,Wednesday,7,23.6927,1,0,18.1379,0.3005
TechHaven,Drone,Electromagnetic Storm,Stable,Saturday,12,63.8925,1,1,30.5706,0.2101
Neuroburg,Drone,Snowy,Booming,Sunday,7,15.7404,0,0,9.4141,0.1213
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Sunday,15,52.4457,0,0,41.9566,0.1623
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,6,88.6236,0,0,84.8073,0.1093
MetropolisX,Drone,Snowy,Recession,Wednesday,11,68.5775,0,0,41.0153,0.1898
TechHaven,Autonomous Vehicle,Snowy,Stable,Wednesday,21,33.5554,0,0,29.7319,0.1787
Neuroburg,Autonomous Vehicle,Rainy,Booming,Monday,15,24.6138,0,0,23.5539,0.0548
Neuroburg,Drone,Clear,Booming,Thursday,13,73.0037,0,0,41.4794,0.1213
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,21,115.1519,0,0,94.1822,0.0661
TechHaven,Drone,Electromagnetic Storm,Stable,Tuesday,11,89.3827,0,0,53.4585,0.1918
SolarisVille,Drone,Electromagnetic Storm,Recession,Friday,13,27.4305,0,0,13.7152,0.0681
Ecoopolis,Autonomous Vehicle,Clear,Recession,Tuesday,0,105.6,0,0,87.4971,0.0512
SolarisVille,Drone,Clear,Recession,Monday,12,35.9924,0,0,17.9962,0.1947
Neuroburg,Autonomous Vehicle,Snowy,Stable,Thursday,12,105.4074,0,0,100.8683,0.0951
TechHaven,Autonomous Vehicle,Rainy,Booming,Wednesday,7,46.1774,1,0,35.3511,0.2223
SolarisVille,Autonomous Vehicle,Snowy,Recession,Thursday,15,32.1779,0,1,25.7423,0.2402
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Friday,7,65.0233,1,0,47.2897,0.2394
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Saturday,4,51.51,0,0,46.8273,0.2462
Ecoopolis,Autonomous Vehicle,Clear,Booming,Wednesday,4,53.2692,0,0,42.6154,0.273
TechHaven,Autonomous Vehicle,Rainy,Stable,Saturday,18,51.4504,0,0,49.2348,0.129
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Monday,1,77.76,0,0,85.1785,0.2007
SolarisVille,Drone,Snowy,Stable,Wednesday,3,58.0543,0,0,29.0272,0.3706
Ecoopolis,Drone,Clear,Recession,Saturday,20,39.9087,0,0,19.9544,0.1061
Ecoopolis,Drone,Clear,Stable,Monday,3,75.4444,0,0,37.7222,0.2424
AquaCity,Flying Car,Clear,Recession,Sunday,16,61.907,0,0,82.5427,0.122
Ecoopolis,Autonomous Vehicle,Solar Flare,Booming,Saturday,6,41.2838,0,0,33.0271,0.2468
SolarisVille,Car,Electromagnetic Storm,Recession,Tuesday,6,124.1554,0,1,124.1554,0.2576
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Wednesday,12,35.7587,0,0,28.6069,0.0588
Ecoopolis,Car,Rainy,Recession,Tuesday,9,39.2463,0,0,39.2463,0.0939
Neuroburg,Autonomous Vehicle,Clear,Stable,Wednesday,21,66.4868,0,0,51.6603,0.1062
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Wednesday,17,61.6073,1,0,44.8053,0.2521
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Tuesday,8,43.009,1,0,31.2793,0.1653
Ecoopolis,Drone,Solar Flare,Booming,Wednesday,11,72.7987,0,0,36.3994,0.2421
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Saturday,22,86.4,0,0,104.6184,0.2472
AquaCity,Drone,Solar Flare,Booming,Sunday,10,24.8692,0,0,12.4346,0.3728
TechHaven,Drone,Electromagnetic Storm,Stable,Monday,8,82.7404,1,0,39.5887,0.2543
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Sunday,9,48.3972,0,0,43.9975,0.0661
MetropolisX,Autonomous Vehicle,Snowy,Recession,Thursday,12,55.3657,0,0,52.9816,0.1201
SolarisVille,Drone,Solar Flare,Recession,Friday,12,40.3161,0,0,20.158,0.0882
Neuroburg,Drone,Clear,Stable,Thursday,6,74.1056,0,0,42.1054,0.1182
Neuroburg,Drone,Clear,Stable,Sunday,12,35.1988,1,0,15.9995,0.0765
Ecoopolis,Drone,Solar Flare,Stable,Friday,11,96.0,0,0,56.6073,0.2613
MetropolisX,Drone,Solar Flare,Recession,Friday,21,48.3146,0,0,27.4515,0.2722
Ecoopolis,Flying Car,Snowy,Recession,Monday,7,22.2832,1,0,26.7398,0.28
SolarisVille,Autonomous Vehicle,Rainy,Recession,Saturday,21,36.9182,0,0,29.5345,0.1999
Neuroburg,Autonomous Vehicle,Solar Flare,Recession,Sunday,4,83.3575,0,0,75.7796,0.0517
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,18,38.0464,1,0,31.118,0.0861
TechHaven,Autonomous Vehicle,Rainy,Booming,Saturday,21,76.4833,0,0,73.1898,0.1946
Neuroburg,Autonomous Vehicle,Rainy,Booming,Thursday,4,77.6047,0,0,74.2629,0.0698
TechHaven,Flying Car,Snowy,Stable,Friday,18,43.3541,1,0,49.7846,0.2271
TechHaven,Autonomous Vehicle,Snowy,Stable,Tuesday,22,65.9927,0,0,63.1509,0.1696
AquaCity,Autonomous Vehicle,Snowy,Recession,Thursday,4,76.9833,0,0,61.5866,0.28
SolarisVille,Autonomous Vehicle,Rainy,Recession,Tuesday,1,36.5242,0,0,29.2193,0.1187
Ecoopolis,Drone,Rainy,Stable,Saturday,14,69.12,1,0,54.6712,0.2748
Ecoopolis,Autonomous Vehicle,Solar Flare,Stable,Wednesday,20,62.697,0,0,55.7307,0.1559
Neuroburg,Drone,Rainy,Booming,Saturday,11,77.3283,0,0,46.249,0.0901
MetropolisX,Autonomous Vehicle,Snowy,Recession,Monday,0,17.4368,0,0,16.686,0.1194
TechHaven,Drone,Rainy,Booming,Saturday,20,95.5728,0,0,57.1608,0.1955
TechHaven,Autonomous Vehicle,Rainy,Recession,Thursday,1,59.9578,0,1,57.3759,0.1038
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Monday,0,59.6336,0,0,57.0657,0.0734
SolarisVille,Flying Car,Solar Flare,Recession,Monday,1,54.2005,0,0,65.0406,0.0675
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Saturday,19,110.2718,0,0,100.2471,0.1813
Ecoopolis,Autonomous Vehicle,Clear,Recession,Sunday,20,27.4987,0,0,21.999,0.0654
Neuroburg,Autonomous Vehicle,Clear,Stable,Friday,18,148.0031,1,0,91.9988,0.1375
SolarisVille,Car,Rainy,Recession,Sunday,5,84.8338,0,0,84.8338,0.2814
TechHaven,Autonomous Vehicle,Clear,Recession,Tuesday,10,36.8831,0,0,33.5301,0.0842
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Friday,10,81.1522,0,0,64.9217,0.093
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Tuesday,23,51.8851,0,0,41.508,0.1334
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Saturday,12,61.2527,1,0,46.892,0.1357
AquaCity,Car,Snowy,Recession,Thursday,9,24.1604,0,0,24.1604,0.2729
Ecoopolis,Drone,Snowy,Recession,Tuesday,20,74.2047,0,0,37.1023,0.0948
SolarisVille,Drone,Rainy,Recession,Thursday,19,25.4461,0,0,12.7231,0.0991
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Saturday,21,54.886,0,0,43.9088,0.2507
Neuroburg,Drone,Snowy,Stable,Monday,7,86.8429,1,0,41.5516,0.0809
Neuroburg,Drone,Solar Flare,Booming,Friday,16,105.4812,0,0,59.9325,0.0676
SolarisVille,Drone,Rainy,Stable,Saturday,22,86.8204,0,0,43.4102,0.3424
TechHaven,Autonomous Vehicle,Snowy,Recession,Wednesday,18,54.7152,1,0,38.7845,0.1334
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,15,60.4555,0,1,57.8521,0.1326
Ecoopolis,Car,Snowy,Booming,Saturday,1,16.9532,0,0,16.9532,0.2364
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Wednesday,10,72.5137,0,0,65.9215,0.1293
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Thursday,21,77.76,0,0,92.9013,0.2486
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,12,54.6091,0,0,43.6872,0.2037
MetropolisX,Drone,Rainy,Recession,Saturday,1,49.0596,0,0,29.3419,0.124
SolarisVille,Flying Car,Solar Flare,Recession,Tuesday,9,80.0968,0,0,96.1162,0.0874
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,9,49.357,0,0,47.2316,0.1078
MetropolisX,Autonomous Vehicle,Snowy,Recession,Saturday,9,96.0573,0,0,91.9209,0.2235
Neuroburg,Autonomous Vehicle,Snowy,Stable,Sunday,6,55.4423,0,0,53.0548,0.1088
MetropolisX,Drone,Solar Flare,Booming,Thursday,12,48.5525,0,0,27.5866,0.3459
TechHaven,Autonomous Vehicle,Clear,Stable,Saturday,14,54.2072,1,0,54.7548,0.224
Ecoopolis,Drone,Rainy,Booming,Sunday,8,86.4,0,0,59.1109,0.2602
AquaCity,Autonomous Vehicle,Snowy,Recession,Friday,0,59.6893,0,0,47.7514,0.1092
SolarisVille,Flying Car,Clear,Recession,Wednesday,23,76.2407,0,0,91.4888,0.1842
AquaCity,Flying Car,Snowy,Recession,Wednesday,12,11.8206,0,0,14.1848,0.0984
SolarisVille,Car,Clear,Recession,Friday,13,63.3081,0,0,70.3424,0.2269
SolarisVille,Car,Rainy,Recession,Tuesday,2,67.2134,0,0,67.2134,0.1322
SolarisVille,Drone,Solar Flare,Booming,Saturday,16,68.495,0,0,34.2475,0.1968
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Monday,9,68.0754,0,0,61.8868,0.081
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Wednesday,16,105.6,0,0,87.3583,0.1165
Neuroburg,Autonomous Vehicle,Snowy,Stable,Friday,12,36.0043,0,0,34.4539,0.0644
Neuroburg,Autonomous Vehicle,Rainy,Booming,Sunday,12,49.9414,1,0,38.2326,0.1078
TechHaven,Autonomous Vehicle,Rainy,Booming,Thursday,4,44.4592,0,0,42.5447,0.2395
MetropolisX,Drone,Solar Flare,Recession,Saturday,16,18.5533,0,0,10.5417,0.2607
Neuroburg,Drone,Electromagnetic Storm,Booming,Tuesday,2,77.0754,0,0,46.0977,0.0834
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Wednesday,0,86.4,0,0,80.8825,0.2368
SolarisVille,Drone,Rainy,Recession,Saturday,3,89.6699,0,0,44.835,0.2085
SolarisVille,Drone,Electromagnetic Storm,Booming,Saturday,18,64.3105,0,0,32.1553,0.3397
TechHaven,Autonomous Vehicle,Rainy,Recession,Wednesday,18,75.0761,1,0,53.2172,0.0515
Ecoopolis,Drone,Rainy,Booming,Monday,2,34.8232,0,1,17.4116,0.1589
